ticker,price_date,close_price,daily_return_pct,ma_7d,ma_30d,ma_90d,volatility_30d_annualized
NVDA,2024-03-20,90.32102966308594,1.0895,88.8505,88.8505,88.8505,25.8749
NVDA,2024-03-20,90.32102966308594,0.0,89.0606,89.0606,89.0606,23.6257
NVDA,2024-03-21,91.38343048095705,1.1762,89.559,89.351,89.351,22.9671
NVDA,2024-03-21,91.3834228515625,-0.0,90.0727,89.5768,89.5768,21.4884
NVDA,2024-03-22,94.2358169555664,3.1213,90.9057,90.0427,90.0427,25.3832
NVDA,2024-03-22,94.2358169555664,0.0,91.604,90.4239,90.4239,24.149
NVDA,2024-03-25,94.94840240478516,0.7562,92.4041,90.8009,90.8009,23.1021
NVDA,2024-03-25,94.94840240478516,0.0,93.0652,91.12,91.12,22.1816
NVDA,2024-03-26,92.50880432128906,-2.5694,93.3777,91.2192,91.2192,24.6496
NVDA,2024-03-26,92.50880432128906,0.0,93.5385,91.3051,91.3051,23.7601
NVDA,2024-03-27,90.19908905029295,-2.4968,93.3693,91.236,91.236,25.2143
NVDA,2024-03-27,90.1990966796875,0.0,92.7926,91.175,91.175,24.414
NVDA,2024-03-28,90.3050308227539,0.1174,92.2311,91.1267,91.1267,23.6915
NVDA,2024-03-28,90.3050308227539,0.0,91.5678,91.0834,91.0834,23.0241
NVDA,2024-04-01,90.31202697753906,0.0077,90.9054,91.0449,91.0449,22.4102
NVDA,2024-04-01,90.31202697753906,0.0,90.5916,91.01,91.01,21.8429
NVDA,2024-04-02,89.40154266357422,-1.0082,90.1477,90.9369,90.9369,21.5781
NVDA,2024-04-02,89.40155029296875,0.0,90.0338,90.8701,90.8701,21.083
NVDA,2024-04-03,88.913818359375,-0.5456,89.8501,90.7886,90.7886,20.6793
NVDA,2024-04-03,88.913818359375,0.0,89.6514,90.7136,90.7136,20.2456
NVDA,2024-04-04,85.8565444946289,-3.4385,89.0159,90.5268,90.5268,22.4268
NVDA,2024-04-04,85.85653686523438,-0.0,88.3794,90.3538,90.3538,22.0004
NVDA,2024-04-05,87.9583740234375,2.4481,88.0432,90.2683,90.2683,23.0037
NVDA,2024-04-05,87.95836639404297,-0.0,87.837,90.1886,90.1886,22.5913
NVDA,2024-04-08,87.08384704589844,-0.9942,87.5059,90.0851,90.0851,22.3487
NVDA,2024-04-08,87.08385467529297,0.0,87.2445,90.0581,89.9883,20.3131
NVDA,2024-04-09,85.30583953857422,-2.0417,86.7291,89.9754,89.842,21.1396
NVDA,2024-04-09,85.30584716796875,0.0,86.6504,89.8721,89.7045,21.0089
NVDA,2024-04-10,86.98990631103516,1.9741,86.8123,89.7935,89.6247,21.6071
NVDA,2024-04-10,86.98991394042969,0.0,86.6739,89.7149,89.5494,21.6071
NVDA,2024-04-11,90.56488800048828,4.1096,87.0463,89.723,89.5776,24.5941
NVDA,2024-04-11,90.5648956298828,0.0,87.5436,89.7312,89.6043,24.5941
NVDA,2024-04-12,88.13626098632812,-2.6817,87.6939,89.6229,89.5657,25.5423
NVDA,2024-04-12,88.13626098632812,0.0,88.0983,89.5147,89.529,25.5423
NVDA,2024-04-15,85.95248413085938,-2.4777,88.1907,89.2386,89.4396,24.5255
NVDA,2024-04-15,85.9524917602539,0.0,88.0425,88.9625,89.3545,24.5255
NVDA,2024-04-16,87.36569213867188,1.6442,88.0961,88.7097,89.3072,24.9868
NVDA,2024-04-16,87.36569213867188,0.0,87.6391,88.4569,89.262,24.9868
NVDA,2024-04-17,83.98759460449219,-3.8666,86.6995,88.1729,89.1422,26.276
NVDA,2024-04-17,83.98759460449219,0.0,86.1068,87.8889,89.0276,26.276
NVDA,2024-04-18,84.62324523925781,0.7568,85.605,87.703,88.9319,25.6047
NVDA,2024-04-18,84.62322998046875,-0.0,85.4151,87.5171,88.8402,25.6047
NVDA,2024-04-19,76.15702056884766,-10.0046,84.0157,87.0455,88.576,38.2153
NVDA,2024-04-19,76.15702819824219,0.0,82.4145,86.5739,88.3225,38.2153
NVDA,2024-04-22,79.47314453125,4.3543,81.287,86.2126,88.1455,40.7465
NVDA,2024-04-22,79.47315216064453,0.0,80.6421,85.8513,87.9755,40.7465
NVDA,2024-04-23,82.37651824951172,3.6533,80.4119,85.6172,87.8678,42.3428
NVDA,2024-04-23,82.37651824951172,0.0,80.0909,85.383,87.7642,42.3428
NVDA,2024-04-24,79.63206481933594,-3.3316,79.3779,85.0736,87.6136,43.2788
NVDA,2024-04-24,79.63206481933594,0.0,79.8744,84.7642,87.4685,43.2788
NVDA,2024-04-25,82.58539581298828,3.7087,80.7927,84.6552,87.3813,43.7723
NVDA,2024-04-25,82.58539581298828,0.0,81.2373,84.5462,87.2972,43.7723
NVDA,2024-04-26,87.68553161621094,6.1756,82.4105,84.5371,87.3039,46.8749
NVDA,2024-04-26,87.6855239868164,-0.0,83.1689,84.528,87.3103,46.8749
NVDA,2024-04-29,87.70750427246094,0.0251,83.9305,84.5488,87.3169,46.7739
NVDA,2024-04-29,87.70751190185547,0.0,85.0841,84.5695,87.3233,46.7739
NVDA,2024-04-30,86.35327911376953,-1.544,86.0443,84.6045,87.3077,46.6008
NVDA,2024-04-30,86.35327911376953,0.0,86.5826,84.6394,87.2925,46.6008
NVDA,2024-05-01,82.99414825439453,-3.89,86.641,84.5062,87.2254,47.6212
NVDA,2024-05-01,82.99415588378906,0.0,85.9708,84.373,87.1603,47.6212
NVDA,2024-05-02,85.76860046386719,3.3429,85.6969,84.2131,87.1392,47.0794
NVDA,2024-05-02,85.76860046386719,0.0,85.4199,84.0532,87.1187,47.0794
NVDA,2024-05-03,88.7389144897461,3.4632,85.5673,84.0733,87.1426,47.5603
NVDA,2024-05-03,88.7389144897461,0.0,85.9081,84.0934,87.1657,47.5603
NVDA,2024-05-06,92.08802795410156,3.7741,86.7273,84.2979,87.236,48.1021
NVDA,2024-05-06,92.08802795410156,0.0,88.0265,84.5024,87.3044,48.1021
NVDA,2024-05-07,90.5029296875,-1.7213,89.0991,84.607,87.3488,48.2586
NVDA,2024-05-07,90.50292205810548,-0.0,89.7755,84.7116,87.392,48.2586
NVDA,2024-05-08,90.36100769042967,-0.1568,90.4315,84.924,87.4321,46.7405
NVDA,2024-05-08,90.36100769042967,0.0,90.6633,85.1365,87.4712,46.7405
NVDA,2024-05-09,88.69694519042969,-1.8416,90.6573,85.2723,87.4873,47.1187
NVDA,2024-05-09,88.69694519042969,0.0,90.1728,85.4081,87.503,47.1187
NVDA,2024-05-10,89.82731628417969,1.2744,89.8499,85.8637,87.5328,35.8945
NVDA,2024-05-10,89.82730102539062,-0.0,89.7533,86.3194,87.5619,35.8945
NVDA,2024-05-13,90.34801483154295,0.5797,89.7312,86.6819,87.5967,34.0625
NVDA,2024-05-13,90.34801483154295,0.0,89.7294,87.0444,87.6306,34.0625
NVDA,2024-05-14,91.30447387695312,1.0586,89.8641,87.342,87.6754,32.7471
NVDA,2024-05-14,91.3044662475586,-0.0,90.2366,87.6396,87.7192,32.7471
NVDA,2024-05-15,94.57662200927734,3.5838,91.0766,88.1378,87.8008,32.0927
NVDA,2024-05-15,94.5766372680664,0.0,91.7551,88.6359,87.8805,32.0927
NVDA,2024-05-16,94.30577087402344,-0.2864,92.3949,89.0266,87.9552,30.7861
NVDA,2024-05-16,94.3057861328125,0.0,92.9603,89.4173,88.0282,30.7861
NVDA,2024-05-17,92.42683410644533,-1.9924,93.2572,89.5753,88.0782,26.4012
NVDA,2024-05-17,92.42683410644533,0.0,93.4176,89.7334,88.1271,26.4012
NVDA,2024-05-20,94.7265396118164,2.4881,93.9064,89.9673,88.2004,27.2207
NVDA,2024-05-20,94.72654724121094,0.0,93.9278,90.2013,88.2763,27.2207
NVDA,2024-05-21,95.33220672607422,0.6394,94.0358,90.5006,88.3601,26.6859
NVDA,2024-05-21,95.33219909667967,-0.0,94.1824,90.7999,88.4371,26.6859
NVDA,2024-05-22,94.89644622802734,-0.4571,94.2668,91.1966,88.4988,23.6332
NVDA,2024-05-22,94.89645385742188,0.0,94.6196,91.5934,88.5604,23.6332
NVDA,2024-05-23,103.74046325683594,9.3196,96.2358,92.1924,88.7095,34.0325
NVDA,2024-05-23,103.74046325683594,0.0,97.5235,92.7915,88.8586,34.0325
NVDA,2024-05-24,106.40895080566406,2.5723,99.1925,93.3805,89.0256,33.4879
NVDA,2024-05-24,106.40895080566406,0.0,100.7748,93.9695,89.1925,33.4879
NVDA,2024-05-28,113.83674621582033,6.9804,103.4184,94.6945,89.4103,37.1903
NVDA,2024-05-28,113.83676147460938,0.0,106.1241,95.4194,89.6281,37.1903
NVDA,2024-05-29,114.76022338867188,0.8112,108.9618,96.228,89.8482,36.454
NVDA,2024-05-29,114.7602310180664,0.0,110.536,97.0366,90.0684,36.454
NVDA,2024-05-30,110.43767547607422,-3.7666,111.4928,97.7058,90.2676,38.7243
NVDA,2024-05-30,110.43767547607422,0.0,112.0683,98.375,90.4668,38.7243
NVDA,2024-05-31,109.5711669921875,-0.7846,112.5201,99.0708,90.682,38.2399
NVDA,2024-05-31,109.5711669921875,0.0,111.9107,99.7666,90.8973,38.2399
NVDA,2024-06-03,114.93513488769533,4.8954,112.0676,100.6036,91.1709,40.0804
NVDA,2024-06-03,114.93513488769533,0.0,112.0926,101.4405,91.4446,40.0804
NVDA,2024-06-04,116.37132263183594,1.2496,112.3228,102.3079,91.7342,40.0875
NVDA,2024-06-04,116.37132263183594,0.0,113.1704,103.1754,92.0237,40.0875
NVDA,2024-06-05,122.37095642089844,5.1556,114.8752,104.2109,92.39,41.9634
NVDA,2024-06-05,122.37094116210938,-0.0,116.7037,105.2465,92.7564,41.9634
NVDA,2024-06-06,120.92976379394533,-1.1777,118.3264,106.1249,93.1121,41.6976
NVDA,2024-06-06,120.92974853515624,-0.0,119.1827,107.0033,93.4678,41.6976
NVDA,2024-06-07,120.81982421875,-0.0909,120.0234,107.8871,93.8563,41.6549
NVDA,2024-06-07,120.81981658935548,-0.0,120.6589,108.771,94.2448,41.6549
NVDA,2024-06-10,121.72130584716795,0.7461,121.4232,109.7474,94.6199,40.7714
NVDA,2024-06-10,121.72129821777344,-0.0,121.3304,110.7239,94.9951,40.7714
NVDA,2024-06-11,120.85174560546876,-0.7144,121.1134,111.5948,95.3703,40.7799
NVDA,2024-06-11,120.85174560546876,0.0,121.1022,112.4656,95.7455,40.7799
NVDA,2024-06-12,125.13966369628906,3.5481,121.7036,113.4592,96.1881,41.5166
NVDA,2024-06-12,125.1396484375,-0.0,122.3207,114.4528,96.6307,41.5166
NVDA,2024-06-13,129.5475311279297,3.5224,123.5676,115.6078,97.1035,41.9503
NVDA,2024-06-13,129.5475311279297,0.0,124.6856,116.7628,97.5764,41.9503
NVDA,2024-06-14,131.8164520263672,1.7514,126.1278,117.6987,98.0347,34.0091
NVDA,2024-06-14,131.8164520263672,0.0,127.6941,118.6346,98.4931,34.0091
NVDA,2024-06-17,130.91688537597656,-0.6824,129.132,119.4515,98.9684,33.8625
NVDA,2024-06-17,130.91688537597656,0.0,129.9573,120.2684,99.4438,33.8625
NVDA,2024-06-18,135.5146484375,3.512,131.4395,120.991,99.9945,29.4964
NVDA,2024-06-18,135.5146484375,0.0,132.2919,121.7136,100.5452,29.4964
NVDA,2024-06-20,130.71697998046875,-3.5403,132.459,122.2455,101.0268,31.8286
NVDA,2024-06-20,130.71697998046875,0.0,132.3019,122.7774,101.5085,31.8286
NVDA,2024-06-21,126.50900268554688,-3.2192,131.5437,123.3131,101.981,31.2318
NVDA,2024-06-21,126.5090103149414,0.0,130.914,123.8488,102.4534,31.2318
NVDA,2024-06-24,118.05308532714844,-6.684,129.0763,124.1316,102.8249,37.3717
NVDA,2024-06-24,118.05307006835938,-0.0,126.5818,124.4143,103.1963,37.3717
NVDA,2024-06-25,126.02922821044922,6.7564,125.2268,124.7841,103.7505,39.6881
NVDA,2024-06-25,126.02922058105467,-0.0,124.5571,125.1539,104.3046,39.6881
NVDA,2024-06-26,126.33909606933594,0.2459,123.9317,125.4861,104.8253,39.5942
NVDA,2024-06-26,126.33909606933594,0.0,123.9074,125.8184,105.3461,39.5942
NVDA,2024-06-27,123.93025207519533,-1.9066,123.539,125.8704,105.8078,37.2991
NVDA,2024-06-27,123.93023681640624,-0.0,124.3786,125.9224,106.2695,37.2991
NVDA,2024-06-28,123.48046875,-0.3629,125.1539,126.0074,106.7567,37.1368
NVDA,2024-06-28,123.48046112060548,-0.0,124.7898,126.0924,107.2439,37.1368
NVDA,2024-07-01,124.24010467529295,0.6152,124.5342,126.2064,107.7067,37.1623
NVDA,2024-07-01,124.2401123046875,0.0,124.2344,126.3204,108.1696,37.1623
NVDA,2024-07-02,122.61089324951172,-1.3113,123.7018,126.3501,108.5576,37.3389
NVDA,2024-07-02,122.6108856201172,-0.0,123.5133,126.3797,108.9457,37.3389
NVDA,2024-07-03,128.21817016601562,4.5732,124.1259,126.6253,109.3958,39.4805
NVDA,2024-07-03,128.21817016601562,0.0,124.8027,126.8708,109.8459,39.4805
NVDA,2024-07-05,125.76937103271484,-1.9099,125.1297,126.8918,110.2839,38.6515
NVDA,2024-07-05,125.76936340332033,-0.0,125.3481,126.9128,110.7218,38.6515
NVDA,2024-07-08,128.13821411132812,1.8835,125.905,126.8658,111.2234,37.6493
NVDA,2024-07-08,128.13819885253906,-0.0,126.6946,126.8189,111.725,37.6493
NVDA,2024-07-09,131.3166961669922,2.4805,127.9383,126.8022,112.2311,38.0032
NVDA,2024-07-09,131.3166961669922,0.0,128.381,126.7855,112.7372,38.0032
NVDA,2024-07-10,134.84500122070312,2.6869,129.3276,126.9165,113.2495,38.7139
NVDA,2024-07-10,134.84500122070312,0.0,130.6242,127.0474,113.7618,38.7139
NVDA,2024-07-11,127.33861541748048,-5.5667,130.8483,126.7749,114.1535,40.7072
NVDA,2024-07-11,127.33860778808594,-0.0,130.7341,126.5023,114.5451,40.7072
NVDA,2024-07-12,129.17771911621094,1.4443,130.8826,126.451,114.9748,39.6771
NVDA,2024-07-12,129.177734375,0.0,130.5771,126.3997,115.4046,39.6771
NVDA,2024-07-15,128.3780975341797,-0.619,130.1573,126.462,115.827,38.5488
NVDA,2024-07-15,128.3780975341797,0.0,129.2334,126.5243,116.2494,38.5488
NVDA,2024-07-16,126.29910278320312,-1.6194,128.0126,126.7992,116.6672,33.2615
NVDA,2024-07-16,126.29910278320312,0.0,127.8641,127.0741,117.085,33.2615
NVDA,2024-07-17,117.9331283569336,-6.6239,126.5204,126.8042,117.3973,33.1111
NVDA,2024-07-17,117.93313598632812,0.0,124.9141,126.5343,117.7096,33.1111
NVDA,2024-07-18,121.0316390991211,2.6273,123.7503,126.3574,118.0505,34.0943
NVDA,2024-07-18,121.0316390991211,0.0,122.7008,126.1805,118.3914,34.0943
NVDA,2024-07-19,117.8731689453125,-2.6096,121.2001,125.9786,118.6866,34.4732
NVDA,2024-07-19,117.87317657470705,0.0,119.9964,125.7767,118.9818,34.4732
NVDA,2024-07-22,123.48046875,4.7571,119.5938,125.7767,119.303,37.2706
NVDA,2024-07-22,123.48046112060548,-0.0,120.3862,125.7767,119.6241,37.2706
NVDA,2024-07-23,122.53091430664062,-0.769,121.0431,125.7197,119.9378,37.2967
NVDA,2024-07-23,122.53092193603516,0.0,121.2573,125.6627,120.2514,37.2967
NVDA,2024-07-24,114.19493865966795,-6.8032,120.2806,125.3822,120.4932,42.0442
NVDA,2024-07-24,114.19493865966795,0.0,119.7551,125.1017,120.7351,42.0442
NVDA,2024-07-25,112.22588348388672,-1.7243,118.9484,124.5686,120.9295,39.7265
NVDA,2024-07-25,112.22589111328124,0.0,117.3406,124.0355,121.124,39.7265
NVDA,2024-07-26,113.00550842285156,0.6947,115.8441,123.6101,121.3204,39.5902
NVDA,2024-07-26,113.00550842285156,0.0,114.4834,123.1846,121.5167,39.5902
NVDA,2024-07-29,111.53621673583984,-1.3002,112.9127,122.6312,121.7016,39.1191
NVDA,2024-07-29,111.53621673583984,0.0,112.5329,122.0778,121.8865,39.1191
NVDA,2024-07-30,103.68000793457033,-7.0436,111.0307,121.1566,121.8858,42.5471
NVDA,2024-07-30,103.68000793457033,0.0,109.8099,120.2354,121.8852,42.5471
NVDA,2024-07-31,116.9636001586914,12.8121,110.4867,119.6393,122.0024,57.2366
NVDA,2024-07-31,116.9636001586914,0.0,111.0522,119.0433,122.1197,57.2366
NVDA,2024-08-01,109.1573715209961,-6.6741,110.5024,118.4372,122.0677,58.1855
NVDA,2024-08-01,109.1573715209961,0.0,110.1626,117.8312,122.0157,58.1855
NVDA,2024-08-02,107.21829986572266,-1.7764,109.5458,117.0992,121.9319,58.0236
NVDA,2024-08-02,107.21829223632812,-0.0,110.0512,116.3672,121.8481,58.0236
NVDA,2024-08-05,100.4015884399414,-6.3578,109.5829,115.4347,121.7366,60.4127
NVDA,2024-08-05,100.4015884399414,0.0,107.2169,114.5021,121.6251,60.4127
NVDA,2024-08-06,104.19976043701172,3.783,105.3935,113.7655,121.5654,61.7491
NVDA,2024-08-06,104.19976806640624,0.0,104.6852,113.0288,121.5057,61.7491
NVDA,2024-08-07,98.86233520507812,-5.1223,103.2145,112.3931,121.3271,60.6121
NVDA,2024-08-07,98.86234283447266,0.0,102.0208,111.7574,121.1486,60.6121
NVDA,2024-08-08,104.9194107055664,6.1268,101.6924,111.2204,121.0213,62.9914
NVDA,2024-08-08,104.91941833496094,0.0,102.3378,110.6833,120.8941,62.9914
NVDA,2024-08-09,104.69952392578124,-0.2096,102.9518,110.2442,120.6977,62.643
NVDA,2024-08-09,104.69952392578124,0.0,103.0232,109.8051,120.5014,62.643
NVDA,2024-08-12,108.96745300292967,4.0764,103.7043,109.3213,120.3685,62.1931
NVDA,2024-08-12,108.96746826171876,0.0,105.1479,108.8375,120.2355,62.1931
NVDA,2024-08-13,116.08402252197266,6.5309,107.6081,108.6226,120.1829,65.2805
NVDA,2024-08-13,116.08402252197266,0.0,109.2031,108.4077,120.1303,65.2805
NVDA,2024-08-14,118.02308654785156,1.6704,111.075,108.5353,120.0892,62.2693
NVDA,2024-08-14,118.02310180664062,0.0,112.9784,108.6629,120.0481,62.2693
NVDA,2024-08-15,122.80079650878906,4.0481,115.5643,109.0154,120.0698,62.9765
NVDA,2024-08-15,122.80079650878906,0.0,117.5405,109.3679,120.0914,62.9765
NVDA,2024-08-16,124.51996612548828,1.4,119.7623,109.7517,120.0845,63.0407
NVDA,2024-08-16,124.5199737548828,0.0,120.9674,110.1356,120.0777,63.0407
NVDA,2024-08-19,129.93734741210938,4.3506,122.9464,110.7489,120.082,63.8397
NVDA,2024-08-19,129.93736267089844,0.0,124.6485,111.3623,120.0863,63.8397
NVDA,2024-08-20,127.1886749267578,-2.1154,125.9578,112.1459,120.0349,60.2159
NVDA,2024-08-20,127.18868255615234,0.0,126.5847,112.9296,119.9835,60.2159
NVDA,2024-08-21,128.4380645751953,0.9823,127.39,113.312,119.9559,48.1859
NVDA,2024-08-21,128.4380645751953,0.0,127.9497,113.6945,119.9284,48.1859
NVDA,2024-08-22,123.6803741455078,-3.7043,127.8298,114.1786,119.7969,45.0895
NVDA,2024-08-22,123.6803741455078,0.0,126.9359,114.6627,119.6654,45.0895
NVDA,2024-08-23,129.30763244628906,4.5498,126.846,115.399,119.6498,46.0846
NVDA,2024-08-23,129.30763244628906,0.0,127.1487,116.1353,119.6341,46.0846
NVDA,2024-08-26,126.3990478515625,-2.2494,127.0359,117.0019,119.6329,41.9999
NVDA,2024-08-26,126.39905548095705,0.0,126.7446,117.8685,119.6317,41.9999
NVDA,2024-08-27,128.23817443847656,1.455,126.716,118.6698,119.7448,41.0973
NVDA,2024-08-27,128.23817443847656,0.0,127.3672,119.4711,119.858,41.0973
NVDA,2024-08-28,125.5494613647461,-2.0967,127.6342,120.3606,119.8527,38.1883
NVDA,2024-08-28,125.54946899414062,0.0,127.0973,121.2502,119.8473,38.1883
NVDA,2024-08-29,117.5333251953125,-6.3848,125.4152,121.6707,119.7495,40.2606
NVDA,2024-08-29,117.5333251953125,0.0,124.1487,122.0911,119.6516,40.2606
NVDA,2024-08-30,119.3124771118164,1.5137,123.1363,122.5782,119.6003,40.3398
NVDA,2024-08-30,119.3124771118164,0.0,121.8612,123.0653,119.549,40.3398
NVDA,2024-09-03,107.94794464111328,-9.525,118.9626,123.0313,119.3764,48.2516
NVDA,2024-09-03,107.9479522705078,0.0,116.4481,122.9974,119.2039,48.2516
NVDA,2024-09-04,106.1588134765625,-1.6574,113.678,122.6665,119.003,44.3176
NVDA,2024-09-04,106.1588134765625,0.0,112.0531,122.3357,118.8021,44.3176
NVDA,2024-09-05,107.15833282470705,0.9415,110.571,121.9735,118.6304,44.0916
NVDA,2024-09-05,107.15833282470705,0.0,108.8347,121.6114,118.4587,44.0916
NVDA,2024-09-06,102.78044891357422,-4.0854,106.4729,120.944,118.176,43.4457
NVDA,2024-09-06,102.78044891357422,0.0,105.7347,120.2767,117.8934,43.4457
NVDA,2024-09-09,106.41869354248048,3.5398,105.5163,119.6733,117.6784,44.7064
NVDA,2024-09-09,106.41869354248048,0.0,105.5534,119.0699,117.4634,44.7064
NVDA,2024-09-10,108.04788970947266,1.5309,105.8233,118.3403,117.2401,42.762
NVDA,2024-09-10,108.0478973388672,0.0,105.9503,117.6106,117.0169,42.762
NVDA,2024-09-11,116.85366821289062,8.1499,107.3354,117.2661,116.8562,49.389
NVDA,2024-09-11,116.8536605834961,-0.0,109.3459,116.9216,116.6955,49.389
NVDA,2024-09-12,119.0927734375,1.9162,111.6762,116.6101,116.5205,49.6623
NVDA,2024-09-12,119.0927734375,0.0,113.4868,116.2986,116.3455,49.6623
NVDA,2024-09-13,119.05278778076172,-0.0336,115.2916,116.1444,116.2534,48.5407
NVDA,2024-09-13,119.05278778076172,0.0,116.8638,115.9901,116.1613,48.5407
NVDA,2024-09-16,116.73371124267578,-1.9479,118.1046,115.571,116.0231,46.7749
NVDA,2024-09-16,116.73370361328124,-0.0,118.0875,115.1518,115.8848,46.7749
NVDA,2024-09-17,115.54417419433594,-1.019,117.9004,114.79,115.7422,46.4637
NVDA,2024-09-17,115.54417419433594,0.0,117.3934,114.4282,115.5996,46.4637
NVDA,2024-09-18,113.32505798339844,-1.9206,116.5695,113.9311,115.4554,46.413
NVDA,2024-09-18,113.32505798339844,0.0,115.7512,113.434,115.3113,46.413
NVDA,2024-09-19,117.82327270507812,3.9693,115.5756,113.1764,115.3101,47.7614
NVDA,2024-09-19,117.82327270507812,0.0,115.7312,112.9189,115.3088,47.7614
NVDA,2024-09-20,115.95401763916016,-1.5865,115.6199,112.8662,115.2524,44.2272
NVDA,2024-09-20,115.95401763916016,0.0,115.6784,112.8136,115.196,44.2272
NVDA,2024-09-23,116.21392059326172,0.2241,115.7741,112.7103,115.1776,43.9992
NVDA,2024-09-23,116.21392059326172,0.0,116.1868,112.607,115.1591,43.9992
NVDA,2024-09-24,120.82209014892578,3.9652,117.2578,113.0362,115.1296,35.2593
NVDA,2024-09-24,120.82209014892578,0.0,117.6862,113.4653,115.1001,35.2593
NVDA,2024-09-25,123.4610366821289,2.1842,118.4916,114.0421,115.1104,35.0693
NVDA,2024-09-25,123.4610366821289,0.0,119.564,114.6188,115.1207,35.0693
NVDA,2024-09-26,123.9908218383789,0.4291,120.7121,115.1799,115.2296,35.0482
NVDA,2024-09-26,123.99082946777344,0.0,121.8231,115.741,115.3384,35.0482
NVDA,2024-09-27,121.35187530517578,-2.1283,122.5571,116.36,115.4398,33.2299
NVDA,2024-09-27,121.35187530517578,0.0,122.6328,116.9791,115.5412,33.2299
NVDA,2024-09-30,121.3918685913086,0.033,122.7142,117.4782,115.6344,32.045
NVDA,2024-09-30,121.39186096191406,-0.0,122.4186,117.9773,115.7276,32.045
NVDA,2024-10-01,116.95361328125,-3.6561,121.489,118.2741,115.7878,34.0036
NVDA,2024-10-01,116.95361328125,0.0,120.4836,118.571,115.848,34.0036
NVDA,2024-10-02,118.80288696289062,1.5812,119.7425,118.636,116.016,24.9187
NVDA,2024-10-02,118.80288696289062,0.0,119.3784,118.7009,116.184,24.9187
NVDA,2024-10-03,122.80130004882812,3.3656,119.5854,118.8245,116.2489,26.1758
NVDA,2024-10-03,122.80130004882812,0.0,119.7868,118.9482,116.3138,26.1758
NVDA,2024-10-04,124.87046813964844,1.685,120.2837,119.1421,116.4884,26.5619
NVDA,2024-10-04,124.87047576904295,0.0,121.4147,119.336,116.6629,26.5619
NVDA,2024-10-07,127.66937255859376,2.2414,122.9455,119.7005,116.8902,26.4304
NVDA,2024-10-07,127.66937255859376,0.0,124.2122,120.0651,117.1174,26.4304
NVDA,2024-10-08,132.83731079101562,4.0479,126.2171,120.6415,117.4778,28.2311
NVDA,2024-10-08,132.83731079101562,0.0,127.6508,121.2179,117.8382,28.2311
NVDA,2024-10-09,132.597412109375,-0.1806,129.0502,121.8603,118.1537,27.3824
NVDA,2024-10-09,132.597412109375,0.0,130.1541,122.5028,118.4693,27.3824
NVDA,2024-10-10,134.75656127929688,1.6283,131.5664,123.0672,118.8681,25.6179
NVDA,2024-10-10,134.75656127929688,0.0,132.5788,123.6316,119.2669,25.6179
NVDA,2024-10-11,134.74656677246094,-0.0074,133.5899,124.2581,119.5983,24.9204
NVDA,2024-10-11,134.74656677246094,0.0,133.8626,124.8845,119.9297,24.9204
NVDA,2024-10-14,138.01527404785156,2.4258,134.6023,125.6112,120.2999,25.5081
NVDA,2024-10-14,138.01527404785156,0.0,135.3763,126.3379,120.6701,25.5081
NVDA,2024-10-15,131.54783630371094,-4.686,135.2264,126.6954,120.921,27.775
NVDA,2024-10-15,131.54783630371094,0.0,134.768,127.0529,121.1719,27.775
NVDA,2024-10-16,135.66619873046875,3.1307,134.8979,127.4598,121.3895,28.4603
NVDA,2024-10-16,135.66619873046875,0.0,135.0293,127.8666,121.607,28.4603
NVDA,2024-10-17,136.87570190429688,0.8915,135.3335,128.2961,121.8165,28.5058
NVDA,2024-10-17,136.87570190429688,0.0,135.1707,128.7256,122.026,28.5058
NVDA,2024-10-18,137.94529724121094,0.7814,135.1607,129.2787,122.1943,27.5425
NVDA,2024-10-18,137.94529724121094,0.0,136.0746,129.8318,122.3625,27.5425
NVDA,2024-10-21,143.6530303955078,4.1377,137.8039,130.5739,122.5751,29.5108
NVDA,2024-10-21,143.6530303955078,0.0,138.9449,131.3159,122.7877,29.5108
NVDA,2024-10-22,143.5330810546875,-0.0835,140.0687,132.2019,122.9388,26.7416
NVDA,2024-10-22,143.53309631347656,0.0,141.0198,133.0879,123.0898,26.7416
NVDA,2024-10-23,139.50466918945312,-2.8066,141.3954,133.7779,123.2267,28.4523
NVDA,2024-10-23,139.50466918945312,0.0,141.6181,134.468,123.3635,28.4523
NVDA,2024-10-24,140.35433959960938,0.6091,141.9623,135.0531,123.4959,27.177
NVDA,2024-10-24,140.35433959960938,0.0,141.491,135.6382,123.6283,27.177
NVDA,2024-10-25,141.48388671875,0.8048,141.1812,136.192,123.8261,26.9512
NVDA,2024-10-25,141.48388671875,0.0,140.8884,136.7458,124.024,26.9512
NVDA,2024-10-28,140.4643096923828,-0.7206,140.45,137.1723,124.1479,26.5871
NVDA,2024-10-28,140.4643096923828,0.0,140.5871,137.5988,124.2719,26.5871
NVDA,2024-10-29,141.19400024414062,0.5195,140.8284,137.8773,124.4363,24.1581
NVDA,2024-10-29,141.19400024414062,0.0,140.9484,138.1559,124.6007,24.1581
NVDA,2024-10-30,139.28475952148438,-1.3522,140.7956,138.3788,124.7234,24.56
NVDA,2024-10-30,139.28475952148438,0.0,140.4814,138.6017,124.8461,24.56
NVDA,2024-10-31,132.70736694335938,-4.7223,139.2276,138.5334,124.9257,27.958
NVDA,2024-10-31,132.70738220214844,0.0,138.1195,138.4651,125.0052,27.958
